month,state,district,district_key,ARI,Risk,BUR,BUD,AWF,MAF_raw,bio_updates_total,demo_updates_total,enrol_total,age_18_greater,MonthDate,Year,MonthName,Recommendation
2025-09,JAMMU AND KASHMIR,KULGAM,JAMMU AND KASHMIR|KULGAM,0.6520304900581617,Low,0.0,1495.1923076923076,0.0,203.0,1079.0,263.0,208,0,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,JAMMU AND KASHMIR,KULGAM,JAMMU AND KASHMIR|KULGAM,0.6525347867519918,Low,0.0,1767.123287671233,0.0,317.0,1904.0,401.0,292,0,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,JAMMU AND KASHMIR,KULGAM,JAMMU AND KASHMIR|KULGAM,0.6493419022308229,Low,0.0,1454.918032786885,0.0163934426229508,559.0,1385.0,702.0,244,4,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,JAMMU AND KASHMIR,KULGAM,JAMMU AND KASHMIR|KULGAM,0.653355272710196,Low,0.0,1964.15770609319,0.0,659.0,2187.0,826.0,279,0,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,JAMMU AND KASHMIR,KUPWARA,JAMMU AND KASHMIR|KUPWARA,0.918766048385418,Low,0.0,233040.0,0.0,17589.0,31959.0,21176.0,75,0,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,JAMMU AND KASHMIR,KUPWARA,JAMMU AND KASHMIR|KUPWARA,0.654010578994948,Low,0.0,3134.6153846153848,0.0,287.0,751.0,362.0,104,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,JAMMU AND KASHMIR,KUPWARA,JAMMU AND KASHMIR|KUPWARA,0.654555244859812,Low,0.0,3450.0,0.0,397.0,658.0,523.0,80,0,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,JAMMU AND KASHMIR,KUPWARA,JAMMU AND KASHMIR|KUPWARA,0.6572569087570901,Low,0.0,5879.310344827586,0.0,390.0,800.0,496.0,58,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,JAMMU AND KASHMIR,KUPWARA,JAMMU AND KASHMIR|KUPWARA,0.6440574505167631,Low,0.0,3384.6153846153848,0.0512820512820512,292.0,531.0,362.0,78,4,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,JAMMU AND KASHMIR,KUPWARA,JAMMU AND KASHMIR|KUPWARA,0.609694783323723,Low,0.0,2941.860465116279,0.2209302325581395,298.0,558.0,382.0,86,19,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,JAMMU AND KASHMIR,KUPWARA,JAMMU AND KASHMIR|KUPWARA,0.6143980808950174,Low,0.0,4363.636363636363,0.2045454545454545,217.0,432.0,269.0,44,9,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,JAMMU AND KASHMIR,KUPWARA,JAMMU AND KASHMIR|KUPWARA,0.6546260477000752,Low,0.0,3380.434782608696,0.0,482.0,654.0,616.0,92,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,JAMMU AND KASHMIR,KUPWARA,JAMMU AND KASHMIR|KUPWARA,0.6535596863369797,Low,0.0,2045.1467268623028,0.0,724.0,1798.0,883.0,443,0,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,JAMMU AND KASHMIR,KUPWARA,JAMMU AND KASHMIR|KUPWARA,0.6553774073019533,Low,0.0,2388.5350318471337,0.0063694267515923,2261.0,4204.0,2690.0,785,5,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,JAMMU AND KASHMIR,KUPWARA,JAMMU AND KASHMIR|KUPWARA,0.6538324049605437,Low,0.0,2279.91452991453,0.0064102564102564,1456.0,2973.0,1779.0,468,3,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,JAMMU AND KASHMIR,KUPWARA,JAMMU AND KASHMIR|KUPWARA,0.6566612638781641,Low,0.0,2665.4804270462632,0.0,2100.0,4060.0,2498.0,562,0,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,JAMMU AND KASHMIR,LEH,JAMMU AND KASHMIR|LEH,0.8264288069007025,Low,0.0,157500.0,0.0,150.0,618.0,175.0,2,0,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,JAMMU AND KASHMIR,LEH,JAMMU AND KASHMIR|LEH,0.6523036320809816,Low,0.0,2000.0,0.0,37.0,39.0,46.0,7,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-04,JAMMU AND KASHMIR,LEH,JAMMU AND KASHMIR|LEH,0.6612276770095371,Low,0.0,10000.0,0.0,20.0,18.0,24.0,1,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,JAMMU AND KASHMIR,LEH,JAMMU AND KASHMIR|LEH,0.6504583236074135,Low,0.0,400.0,0.0,6.0,6.0,10.0,5,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,JAMMU AND KASHMIR,LEH,JAMMU AND KASHMIR|LEH,0.6524853663357535,Low,0.0,2200.0,0.0,13.0,22.0,20.0,5,0,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-08,JAMMU AND KASHMIR,LEH,JAMMU AND KASHMIR|LEH,0.6515399514663109,Low,0.0,1333.3333333333333,0.0,27.0,14.0,36.0,6,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,JAMMU AND KASHMIR,LEH,JAMMU AND KASHMIR|LEH,0.6529391092520842,Low,0.0,2560.0,0.0,42.0,420.0,47.0,25,0,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,JAMMU AND KASHMIR,LEH,JAMMU AND KASHMIR|LEH,0.6509819528098384,Low,0.0,688.3116883116883,0.0,120.0,350.0,149.0,77,0,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,JAMMU AND KASHMIR,LEH,JAMMU AND KASHMIR|LEH,0.653105242132902,Low,0.0,2567.5675675675675,0.0,132.0,208.0,153.0,37,0,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,JAMMU AND KASHMIR,LEH,JAMMU AND KASHMIR|LEH,0.6468731868148943,Low,0.0,1341.4634146341464,0.024390243902439,140.0,168.0,169.0,41,1,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,JAMMU AND KASHMIR,PULWAMA,JAMMU AND KASHMIR|PULWAMA,0.836361953263946,Low,0.0,163177.77777777778,0.0,4392.0,13503.0,5171.0,45,0,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,JAMMU AND KASHMIR,PULWAMA,JAMMU AND KASHMIR|PULWAMA,0.6521229268070098,Low,0.0,1625.0,0.0,173.0,792.0,218.0,112,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,JAMMU AND KASHMIR,PULWAMA,JAMMU AND KASHMIR|PULWAMA,0.6555778936199386,Low,0.0,4714.285714285715,0.0,173.0,584.0,221.0,28,0,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,JAMMU AND KASHMIR,PULWAMA,JAMMU AND KASHMIR|PULWAMA,0.6581751644633367,Low,0.0,7120.0,0.0,119.0,1183.0,161.0,25,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,JAMMU AND KASHMIR,PULWAMA,JAMMU AND KASHMIR|PULWAMA,0.653704855326549,Low,0.0,3064.516129032258,0.0,157.0,414.0,204.0,31,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,JAMMU AND KASHMIR,PULWAMA,JAMMU AND KASHMIR|PULWAMA,0.6550214610873399,Low,0.0,4230.769230769231,0.0,164.0,515.0,188.0,39,0,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,JAMMU AND KASHMIR,PULWAMA,JAMMU AND KASHMIR|PULWAMA,0.655971490740022,Low,0.0,5190.476190476191,0.0,93.0,463.0,121.0,21,0,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,JAMMU AND KASHMIR,PULWAMA,JAMMU AND KASHMIR|PULWAMA,0.6502395894604998,Low,0.0,2789.4736842105262,0.0175438596491228,354.0,600.0,414.0,57,1,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,JAMMU AND KASHMIR,PULWAMA,JAMMU AND KASHMIR|PULWAMA,0.6523987568216204,Low,0.0,1568.3453237410072,0.0,366.0,1097.0,427.0,278,0,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,JAMMU AND KASHMIR,PULWAMA,JAMMU AND KASHMIR|PULWAMA,0.6496271289513134,Low,0.0,1785.9778597785978,0.022140221402214,1156.0,4250.0,1342.0,542,12,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,JAMMU AND KASHMIR,PULWAMA,JAMMU AND KASHMIR|PULWAMA,0.6537751699610299,Low,0.0,2471.698113207547,0.0037735849056603,1004.0,4817.0,1216.0,265,1,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,JAMMU AND KASHMIR,PULWAMA,JAMMU AND KASHMIR|PULWAMA,0.6545028399785164,Low,0.0,2074.766355140187,0.0023364485981308,1507.0,2923.0,1821.0,428,1,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,JAMMU AND KASHMIR,PUNCH,JAMMU AND KASHMIR|PUNCH,0.7243434201525882,Low,0.0,60610.87866108787,0.0418410041841004,10140.0,26000.0,12039.0,239,10,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,JAMMU AND KASHMIR,PUNCH,JAMMU AND KASHMIR|PUNCH,0.6537245787072608,Low,0.0,3013.333333333333,0.0,201.0,753.0,243.0,75,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,JAMMU AND KASHMIR,PUNCH,JAMMU AND KASHMIR|PUNCH,0.6582377766172403,Low,0.0,7000.0,0.0,233.0,748.0,301.0,36,0,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,JAMMU AND KASHMIR,PUNCH,JAMMU AND KASHMIR|PUNCH,0.6676805370044634,Low,0.0,15294.117647058823,0.0,334.0,791.0,394.0,17,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,JAMMU AND KASHMIR,PUNCH,JAMMU AND KASHMIR|PUNCH,0.6540138990111043,Low,0.0,3306.451612903226,0.0,179.0,573.0,227.0,62,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,JAMMU AND KASHMIR,PUNCH,JAMMU AND KASHMIR|PUNCH,0.6513326333298255,Low,0.0,5594.594594594595,0.027027027027027,270.0,638.0,370.0,37,1,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,JAMMU AND KASHMIR,PUNCH,JAMMU AND KASHMIR|PUNCH,0.6520940681435781,Low,0.0,6970.588235294118,0.0294117647058823,99.0,805.0,128.0,34,1,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,JAMMU AND KASHMIR,PUNCH,JAMMU AND KASHMIR|PUNCH,0.6546205282788374,Low,0.0,3686.567164179105,0.0,283.0,846.0,375.0,67,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,JAMMU AND KASHMIR,PUNCH,JAMMU AND KASHMIR|PUNCH,0.6530828992004462,Low,0.0,2003.1746031746031,0.0,479.0,1594.0,608.0,315,0,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,JAMMU AND KASHMIR,PUNCH,JAMMU AND KASHMIR|PUNCH,0.6545466729467091,Low,0.0,2372.4832214765097,0.0016778523489932,1269.0,5438.0,1507.0,596,1,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,JAMMU AND KASHMIR,PUNCH,JAMMU AND KASHMIR|PUNCH,0.6529121002603278,Low,0.0,2241.4634146341464,0.0048780487804878,784.0,4081.0,1003.0,410,2,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,JAMMU AND KASHMIR,PUNCH,JAMMU AND KASHMIR|PUNCH,0.6535918749492291,Low,0.0,1889.338731443995,0.0026990553306342,1147.0,4094.0,1428.0,741,2,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,JAMMU AND KASHMIR,RAJOURI,JAMMU AND KASHMIR|RAJOURI,1.0,Low,0.0,406048.7804878049,0.0,2644.0,29201.0,3159.0,41,0,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,JAMMU AND KASHMIR,RAJOURI,JAMMU AND KASHMIR|RAJOURI,0.6538091341806513,Low,0.0,2984.126984126984,0.0,268.0,1262.0,312.0,126,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,JAMMU AND KASHMIR,RAJOURI,JAMMU AND KASHMIR|RAJOURI,0.6600173493044373,Low,0.0,8628.571428571428,0.0,209.0,921.0,245.0,35,0,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,JAMMU AND KASHMIR,RAJOURI,JAMMU AND KASHMIR|RAJOURI,0.6633266667688633,Low,0.0,11571.42857142857,0.0,220.0,998.0,258.0,28,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,JAMMU AND KASHMIR,RAJOURI,JAMMU AND KASHMIR|RAJOURI,0.6578239803918413,Low,0.0,6738.095238095239,0.0,163.0,803.0,209.0,42,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,JAMMU AND KASHMIR,RAJOURI,JAMMU AND KASHMIR|RAJOURI,0.6597600032189974,Low,0.0,8413.793103448275,0.0,199.0,688.0,235.0,29,0,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,JAMMU AND KASHMIR,RAJOURI,JAMMU AND KASHMIR|RAJOURI,0.6565284525046888,Low,0.0,5621.621621621622,0.0,136.0,711.0,172.0,37,0,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,JAMMU AND KASHMIR,RAJOURI,JAMMU AND KASHMIR|RAJOURI,0.654758798573708,Low,0.0,3527.4725274725274,0.0,464.0,1064.0,568.0,91,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,JAMMU AND KASHMIR,RAJOURI,JAMMU AND KASHMIR|RAJOURI,0.6535040873621121,Low,0.0,2084.967320261438,0.0,667.0,2252.0,761.0,459,0,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,JAMMU AND KASHMIR,RAJOURI,JAMMU AND KASHMIR|RAJOURI,0.6556594182790283,Low,0.0,3291.3533834586465,0.0037593984962406,1557.0,5608.0,1737.0,532,2,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,JAMMU AND KASHMIR,RAJOURI,JAMMU AND KASHMIR|RAJOURI,0.6520291179894683,Low,0.0,2167.4565560821484,0.0110584518167456,1028.0,5148.0,1203.0,633,7,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,JAMMU AND KASHMIR,RAJOURI,JAMMU AND KASHMIR|RAJOURI,0.6560303066625766,Low,0.0,3312.399355877617,0.0,1329.0,4988.0,1643.0,621,0,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,JAMMU AND KASHMIR,RAMBAN,JAMMU AND KASHMIR|RAMBAN,0.946112064766959,Low,0.0,264263.1578947368,0.0,1132.0,11961.0,1484.0,19,0,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,JAMMU AND KASHMIR,RAMBAN,JAMMU AND KASHMIR|RAMBAN,0.6526202845658877,Low,0.0,2190.476190476191,0.0,96.0,1189.0,146.0,42,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,JAMMU AND KASHMIR,RAMBAN,JAMMU AND KASHMIR|RAMBAN,0.6553635030671454,Low,0.0,4647.058823529412,0.0,93.0,773.0,137.0,17,0,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,JAMMU AND KASHMIR,RAMBAN,JAMMU AND KASHMIR|RAMBAN,0.6775249581345102,Low,0.0,24500.0,0.0,62.0,861.0,93.0,4,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,JAMMU AND KASHMIR,RAMBAN,JAMMU AND KASHMIR|RAMBAN,0.6521186950807992,Low,0.0,1750.0,0.0,91.0,567.0,117.0,44,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,JAMMU AND KASHMIR,RAMBAN,JAMMU AND KASHMIR|RAMBAN,0.6524516822087026,Low,0.0,1953.4883720930231,0.0,151.0,571.0,211.0,43,0,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,JAMMU AND KASHMIR,RAMBAN,JAMMU AND KASHMIR|RAMBAN,0.6193010168877646,Low,0.0,2291.6666666666665,0.1666666666666666,36.0,564.0,50.0,24,4,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,JAMMU AND KASHMIR,RAMBAN,JAMMU AND KASHMIR|RAMBAN,0.6533195015519444,Low,0.0,2785.714285714286,0.0,115.0,668.0,176.0,28,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,JAMMU AND KASHMIR,RAMBAN,JAMMU AND KASHMIR|RAMBAN,0.6514796453538227,Low,0.0,972.65625,0.0,222.0,1082.0,301.0,256,0,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,JAMMU AND KASHMIR,RAMBAN,JAMMU AND KASHMIR|RAMBAN,0.6521774161071202,Low,0.0,1148.148148148148,0.0,507.0,3322.0,703.0,513,0,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,JAMMU AND KASHMIR,RAMBAN,JAMMU AND KASHMIR|RAMBAN,0.6517411520404092,Low,0.0,1295.5974842767296,0.0031446540880503,522.0,4307.0,693.0,318,1,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,JAMMU AND KASHMIR,RAMBAN,JAMMU AND KASHMIR|RAMBAN,0.6517493401843331,Low,0.0,805.5555555555555,0.0016339869281045,666.0,2061.0,888.0,612,1,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,JAMMU AND KASHMIR,REASI,JAMMU AND KASHMIR|REASI,0.989331684424854,Low,0.0,303040.0,0.0,2285.0,15215.0,2638.0,25,0,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,JAMMU AND KASHMIR,REASI,JAMMU AND KASHMIR|REASI,0.6524749911489717,Low,0.0,1964.9122807017543,0.0,157.0,308.0,180.0,57,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,JAMMU AND KASHMIR,REASI,JAMMU AND KASHMIR|REASI,0.6542499236860675,Low,0.0,3692.307692307693,0.0,67.0,122.0,81.0,13,0,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,JAMMU AND KASHMIR,REASI,JAMMU AND KASHMIR|REASI,0.6602929305916989,Low,0.0,9125.0,0.0,46.0,151.0,55.0,8,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,JAMMU AND KASHMIR,REASI,JAMMU AND KASHMIR|REASI,0.6527783652055309,Low,0.0,2391.304347826087,0.0,58.0,224.0,68.0,46,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,JAMMU AND KASHMIR,REASI,JAMMU AND KASHMIR|REASI,0.6554635205340199,Low,0.0,4521.739130434782,0.0,231.0,246.0,276.0,23,0,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,JAMMU AND KASHMIR,REASI,JAMMU AND KASHMIR|REASI,0.6527029755902742,Low,0.0,2333.333333333333,0.0,52.0,209.0,68.0,33,0,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,JAMMU AND KASHMIR,REASI,JAMMU AND KASHMIR|REASI,0.6529147102993895,Low,0.0,2380.0,0.0,143.0,265.0,169.0,50,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,JAMMU AND KASHMIR,REASI,JAMMU AND KASHMIR|REASI,0.6519104098961861,Low,0.0,1202.127659574468,0.0,321.0,893.0,362.0,282,0,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,JAMMU AND KASHMIR,REASI,JAMMU AND KASHMIR|REASI,0.6508531604259307,Low,0.0,1704.3701799485862,0.0102827763496143,567.0,1998.0,662.0,389,4,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,JAMMU AND KASHMIR,REASI,JAMMU AND KASHMIR|REASI,0.6517012161993414,Low,0.0,1241.3793103448277,0.0028735632183908,503.0,1219.0,571.0,348,1,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,JAMMU AND KASHMIR,REASI,JAMMU AND KASHMIR|REASI,0.6515425110402364,Low,0.0,1625.8503401360545,0.0090702947845804,870.0,1662.0,983.0,441,4,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,JAMMU AND KASHMIR,SAMBA,JAMMU AND KASHMIR|SAMBA,0.8826873399125287,Low,0.0,207300.0,0.0,1086.0,3997.0,1211.0,10,0,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,JAMMU AND KASHMIR,SAMBA,JAMMU AND KASHMIR|SAMBA,0.6556558348915629,Low,0.0,5000.0,0.0,34.0,133.0,38.0,7,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,JAMMU AND KASHMIR,SAMBA,JAMMU AND KASHMIR|SAMBA,0.6077352179807276,Low,0.0,1888.888888888889,0.2222222222222222,33.0,63.0,38.0,9,2,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,JAMMU AND KASHMIR,SAMBA,JAMMU AND KASHMIR|SAMBA,0.6571047791226154,Low,0.0,6333.333333333333,0.0,9.0,100.0,12.0,3,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,JAMMU AND KASHMIR,SAMBA,JAMMU AND KASHMIR|SAMBA,0.6518069787644685,Low,0.0,1562.5,0.0,33.0,113.0,37.0,16,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,JAMMU AND KASHMIR,SAMBA,JAMMU AND KASHMIR|SAMBA,0.6555447233117968,Low,0.0,4785.714285714285,0.0,108.0,200.0,120.0,14,0,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,JAMMU AND KASHMIR,SAMBA,JAMMU AND KASHMIR|SAMBA,0.6520534619157651,Low,0.0,1800.0,0.0,22.0,104.0,24.0,10,0,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,JAMMU AND KASHMIR,SAMBA,JAMMU AND KASHMIR|SAMBA,0.6522245774990423,Low,0.0,1814.8148148148148,0.0,110.0,186.0,122.0,27,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,JAMMU AND KASHMIR,SAMBA,JAMMU AND KASHMIR|SAMBA,0.6522895976712423,Low,0.0,1855.670103092784,0.0,121.0,514.0,151.0,97,0,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,JAMMU AND KASHMIR,SAMBA,JAMMU AND KASHMIR|SAMBA,0.6500842941447337,Low,0.0,1926.6666666666667,0.0133333333333333,336.0,1525.0,385.0,150,2,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,JAMMU AND KASHMIR,SAMBA,JAMMU AND KASHMIR|SAMBA,0.6428354568411714,Low,0.0,1619.047619047619,0.0476190476190476,303.0,945.0,351.0,105,5,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,JAMMU AND KASHMIR,SAMBA,JAMMU AND KASHMIR|SAMBA,0.6529411283359858,Low,0.0,1792.857142857143,0.0,532.0,870.0,591.0,140,0,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,JAMMU AND KASHMIR,SHOPIAN,JAMMU AND KASHMIR|SHOPIAN,0.1902912621359223,High,12.0,0.0,0.0485436893203883,0.0,0.0,0.0,412,20,2025-01-01,2025,Jan-2025,URGENT: Biometric refresh camp + fallback auth readiness
2025-01,JAMMU AND KASHMIR,SHUPIYAN,JAMMU AND KASHMIR|SHUPIYAN,1.0,Low,0.0,537111.1111111111,0.0,2569.0,9547.0,3327.0,9,0,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
2025-02,JAMMU AND KASHMIR,SHUPIYAN,JAMMU AND KASHMIR|SHUPIYAN,0.6541021409304576,Low,0.0,3555.555555555555,0.0,70.0,318.0,100.0,18,0,2025-02-01,2025,Feb-2025,Stable: Monitor only + periodic checks
2025-03,JAMMU AND KASHMIR,SHUPIYAN,JAMMU AND KASHMIR|SHUPIYAN,0.6545483881425808,Low,0.0,3888.8888888888887,0.0,112.0,197.0,144.0,9,0,2025-03-01,2025,Mar-2025,Stable: Monitor only + periodic checks
2025-04,JAMMU AND KASHMIR,SHUPIYAN,JAMMU AND KASHMIR|SHUPIYAN,0.664636168834706,Low,0.0,13000.0,0.0,50.0,360.0,57.0,7,0,2025-04-01,2025,Apr-2025,Stable: Monitor only + periodic checks
2025-05,JAMMU AND KASHMIR,SHUPIYAN,JAMMU AND KASHMIR|SHUPIYAN,0.6580944540034159,Low,0.0,7125.0,0.0,69.0,166.0,87.0,8,0,2025-05-01,2025,May-2025,Stable: Monitor only + periodic checks
2025-06,JAMMU AND KASHMIR,SHUPIYAN,JAMMU AND KASHMIR|SHUPIYAN,0.6562345006933956,Low,0.0,5500.0,0.0,45.0,189.0,65.0,10,0,2025-06-01,2025,Jun-2025,Stable: Monitor only + periodic checks
2025-07,JAMMU AND KASHMIR,SHUPIYAN,JAMMU AND KASHMIR|SHUPIYAN,0.6597611241294323,Low,0.0,8666.666666666666,0.0,35.0,175.0,50.0,3,0,2025-07-01,2025,Jul-2025,Stable: Monitor only + periodic checks
2025-08,JAMMU AND KASHMIR,SHUPIYAN,JAMMU AND KASHMIR|SHUPIYAN,0.6579304092614463,Low,0.0,7000.0,0.0,55.0,308.0,75.0,9,0,2025-08-01,2025,Aug-2025,Stable: Monitor only + periodic checks
2025-09,JAMMU AND KASHMIR,SHUPIYAN,JAMMU AND KASHMIR|SHUPIYAN,0.6504135266388418,Low,0.0,1681.0344827586207,0.0086206896551724,145.0,982.0,199.0,116,1,2025-09-01,2025,Sep-2025,Stable: Monitor only + periodic checks
2025-10,JAMMU AND KASHMIR,SHUPIYAN,JAMMU AND KASHMIR|SHUPIYAN,0.6528907874774932,Low,0.0,1850.0,0.0,467.0,1286.0,616.0,160,0,2025-10-01,2025,Oct-2025,Stable: Monitor only + periodic checks
2025-11,JAMMU AND KASHMIR,SHUPIYAN,JAMMU AND KASHMIR|SHUPIYAN,0.6524432556145578,Low,0.0,1733.9449541284405,0.0,286.0,1033.0,362.0,109,0,2025-11-01,2025,Nov-2025,Stable: Monitor only + periodic checks
2025-12,JAMMU AND KASHMIR,SHUPIYAN,JAMMU AND KASHMIR|SHUPIYAN,0.6534956556409333,Low,0.0,1745.1923076923076,0.0,878.0,960.0,1056.0,208,0,2025-12-01,2025,Dec-2025,Stable: Monitor only + periodic checks
2025-01,JAMMU AND KASHMIR,SRINAGAR,JAMMU AND KASHMIR|SRINAGAR,0.9938210347347832,Low,0.0,309293.3333333334,0.0133333333333333,8614.0,33435.0,9502.0,75,1,2025-01-01,2025,Jan-2025,Stable: Monitor only + periodic checks
